"ARMCX5-GPRASP2","ABCC2","BEX1","BCOR","EIF1AX","ATP6AP1","BEX1","NUP62CL","EIF1AX","","40S ribosomal protein SA-like","","","","FAM9B","","","FAM104B","PWWP3B","ZFX","CCDC120","MAP7D2","","IL13RA2","","","","","","","","SH3KBP1","LOC112268307","","H2AB1","LINC01496","PCDH19","NEXMIF","FAM50A","GK","GATA1","ARSH","EMD","GLOD5","ARMCX6","GATA1","GLOD5","","","ENOX2","NHS","","","","","","","","","","","","","",""
"ARMCX6","ABCC3","BEX2","BCORL1","EIF2S3","ATP6AP2","BEX2","NXT2","EIF2S3","","KRBOX4","","","","FAM9C","","","FRMPD4","RHOXF2","","CCDC22","MED14","","IL2RG","","","","","","","","SHROOM2","LOC124905191","","HTR2C","LOC101928627","PIR","NLGN3","FANCB","GPC4","GK","ARSL","FAM104B","GPM6B","ARR3","GK","GPM6B","","","FAAH2","NHSL2","","","","","","","","","","","","","",""
"ARR3","ABCC4","BEX4","BEX1","EMD","ATP7A","BEX3","OCRL","EMD","","ZNF630","","","","FMR1NB","","","FTSJ1","RPL10","","CCNQ","MSL3","","IL3RA","","","","","","","","SHROOM4","LOC124905257","","IL13RA2","LOC729609","PLAC1","NLGN4X","FGD1","GRIA3","GLA","ARX","FHL1","GRIPAP1","ARSD","GLA","GRIPAP1","","","FLNA","OFD1","","","","","","","","","","","","","",""
"ARSD","ABCC5","BEX5","BEX2","ENOX2","ATRX","BEX4","OFD1","ENOX2","","SLC9A7","","","","GABRQ","","","GATA1","SAGE1","","CD99L2","MXRA5","","IQSEC2","","","","","","","","SLC9A6","MAGEA3-DT","","JPX","LRCH2","POLA1","OCRL","FHL1","HCCS","GLOD5","ASB11","FRMPD4","GS1-600G8.3","ARSD-AS1","GLOD5","GS1-600G8.3","","","FMR1","P2RY10","","","","","","","","","","","","","",""
"ARSD-AS1","ABCC8","BGN","BEX4","FAAH2","AVPR2","BHLHB9","OTUD5","FAAH2","","SPACA5B","","","","GAGE12G","","","GK","SCML1","","CDKL5","NAA10","","JPX","","","","","","","","TENM1","MAGT1","","KLHL34","MAGT1","PORCN","OFD1","FLNA","HCFC1","GPM6B","ASB12","FTSJ1","GSPT2","ARSF","GPM6B","GSPT2","","","FRMPD3","P2RY8","","","","","","","","","","","","","",""
"ARSF","ABCC9","BRCC3","BEX5","FHL1","BCAP31","BRCC3","OTUD6A","FHL1","","SSX2B","","","","GEMIN8","","","GLA","SPANXN","","CENPI","NHS","","KANTR","","","","","","","","TMEM255A","MAMLD1","","LANCL3","MAP7D2","RAI2","OPHN1","FMR1","HDAC6","GRIPAP1","ASB9","GATA1","GUCY2F","ARSH","GRIPAP1","GUCY2F","","","FUNDC2","PDZD11","","","","","","","","","","","","","",""
"ARSH","ABCD1","BRWD3","BGN","FLNA","BCLAF3","BRWD3","PABIR3","FLNA","","RBMX","","","","GLA","","","GLOD5","SPIN","","CETN2","NHSL2","","KDM5C","","","","","","","","TRPC5","MAP3K15","","LAS1L","MBNL3","RBM10","PCDH11X","FRMPD4","HDAC8","GS1-600G8.3","ASMER2","GK","H2AP","ARSL","GS1-600G8.3","H2AP","","","G6PD","PHKA1","","","","","","","","","","","","","",""
"ARSL","ABCD2","C1GALT1C1","BRCC3","FMR1","BCOR","BTK","PCYT1B","FMR1","","GAGE","","","","GLUD2","","","GPM6B","SSX","","CFP","OFD1","","KDM6A","","","","","","","","TSPAN7","MID1","","LINC01201","MIR1184-1","SH2D1A","PCDH19","FTSJ1","HMGB3","GSPT2","ATG4A","GLA","HDAC6","ARX","GSPT2","HDAC6","","","GABRA3","PLCXD1","","","","","","","","","","","","","",""
"ARX","ABCD3","CA5B","BRWD3","FRMPD3","BCORL1","C1GALT1C1","PDK3","FRMPD3","","USP51","","","","GPR50","","","GRIPAP1","TCP11X","","CHIC1","P2RY10","","LRCH2","","","","","","","","WWC3","MID2","","LINC01284","MIR188","SH3KBP1","PHF8","GATA1","HNRNPH2","GUCY2F","ATP11C","GLOD5","HDX","ASB11","GUCY2F","HDX","","","GDI1","PNPLA4","","","","","","","","","","","","","",""
"ASB11","ABCD4","CACNA1F","C1GALT1C1","FUNDC2","BEX1","CA5B","PHF6","FUNDC2","","histone H3.3A-like","","","","GPRASP1","","","GS1-600G8.3","TEX28","","CHST7","P2RY8","","MAGED4B","","","","","","","","XPNPEP2","MIR325HG","","LINC01496","MIR23C","SLC9A6","PJA1","GDI1","HPRT1","H2AP","ATP1B4","GPM6B","HMGB3","ASB12","H2AP","HMGB3","","","GEMIN8","PORCN","","","","","","","","","","","","","",""
"ASB12","ABCE1","CASK","CA5B","G6PD","BEX2","CA5BP1-CA5B","PHF8","G6PD","","NUDT11","","","","GPRASP2","","","GSPT2","TMEM185A","","CLCN5","PDZD11","","MAGEE1","","","","","","","","ZDHHC9","NHS","","LOC101928627","MIR362","SPANXN2","PLXNA3","GJB1","HS6ST2","HDX","ATP2B3","GRIPAP1","HNRNPH2","ASB9","HDAC6","HNRNPH2","","","GK","PPP2R3B","","","","","","","","","","","","","",""
"ASB9","ABCF1","CCDC120","CACNA1F","GABRA3","BEX3","CASK","PHKA2","GABRA3","","CENPVL","","","","H2AP","","","GUCY2F","TMLHE","","CLIC2","PHKA1","","MAMLD1","","","","","","","","","NHSL2","","LOC729609","MIR374B","TMEM47","PTCHD1","GK","HSD17B10","HMGB3","ATP6AP1","GS1-600G8.3","HUWE1","ASMER2","HDX","HUWE1","","","GLA","PQBP1","","","","","","","","","","","","","",""
"ASMER2","ABCF2","CCDC22","CASK","GDI1","BEX4","CBLL2","PIM2","GDI1","","MAGED","","","","HCFC1","","","H2AP","TMSB15B","","CSTF2","PLCXD1","","MAP7D2","","","","","","","","","NYX","","LRCH2","MIR374C","ZNF75D","PTCHD1-AS","GLA","HUWE1","HNRNPH2","ATP6AP1-DT","GSPT2","IDH3G","ATG4A","HMGB3","IDH3G","","","GNL3L","PUDP","","","","","","","","","","","","","",""
"ATG4A","ABCF3","CD99L2","CCDC120","GEMIN8","BEX5","CCDC120","PPEF1","GEMIN8","","putative uncharacterized protein FLJ39060","","","","HTATSF1","","","HDAC6","TRMT2B","","CTPS2","PNPLA4","","MED14","","","","","","","","","PAGE1","","MAGT1","MIR421","","RAB39B","GPC3","IDS","IDH3G","ATP6AP2","GUCY2F","IDS2","ATP11C","HNRNPH2","IDS2","","","GPC3","RAB9A","","","","","","","","","","","","","",""
"ATP11C","ABCG1","CDK16","CCDC22","GK","BGN","CCDC160","PRICKLE3","GK","","XAGE1B","","","","IL13RA2","","","HDX","USP27X","","CUL4B","PORCN","","MSL3","","","","","","","","","PAK3","","MAP3K15","MIR448","","RHOXF1","GPC4","IGBP1","IDS2","ATXN3L","H2AP","IGBP1","ATP1B4","HTR2C","IGBP1","","","GPKOW","RBBP7","","","","","","","","","","","","","",""
"ATP1B4","ABCG4","CDKL5","CD99","GLA","BRCC3","CCNQ","PTCHD1","GLA","","FAM156","","","","KIAA1210","","","HMGB3","VCX","","CXCR3","PPP2R3B","","MXRA5","","","","","","","","","PASD1","","MAP7D2","MIR500A","","RLIM","GPR101","IKBKG","IL13RA2","AVPR2","HDAC6","IL1RAPL2","ATP2B3","IDH3G","IL1RAPL2","","","GPRASP2","SCML2","","","","","","","","","","","","","",""
"ATP2B3","ABHD1","CDR1","CD99L2","GNL3L","BRS3","CD99L2","RBM41","GNL3L","","PGAM4","","","","LAMP2","","","HNRNPH2","XAGE1A","","CYBB","PQBP1","","NAA10","","","","","","","","","PHKA1","","MBNL3","MIR500B","","RPL10","GRIA3","IL1RAPL1","IL1RAPL2","AWAT1","HDX","IQSEC2","ATP6AP1","IDS2","KDM6A","","","GRIPAP1","SEPTIN6","","","","","","","","","","","","","",""
"ATP6AP1","ABHD10","CETN2","CDK16","GPC3","BRWD3","CDK16","RBMX","GPC3","","PAGE2B","","","","MAGEA1","","","HTR2C","XAGE1B","","CYSLTR1","PRKX","","NHS","","","","","","","","","PHKA2","","MIR1184-1","MIR501","","RPS6KA3","HCCS","IQSEC2","KDM6A","AWAT2","HMGB3","KDM6A","ATP6AP1-DT","IGBP1","LINC00630","","","GSPT2","SLC25A6","","","","","","","","","","","","","",""
"ATP6AP1-DT","ABHD11","CFAP47","CDKL5","GPKOW","BTK","CDKL5","RP2","GPKOW","","SPIN2A","","","","MAGEA2","","","HUWE1","XAGE2","","DIAPH2","PUDP","","NHSL2","","","","","","","","","PLAC1","","MIR1264","MIR502","","SLC6A8","HCFC1","KDM5C","LAS1L","BCAP31","HNRNPH2","LINC00630","ATP6AP2","IL13RA2","LINC00893","","","HAUS7","SMC1A","","","","","","","","","","","","","",""
"ATP6AP2","ABHD12","CFP","CETN2","GPRASP2","C1GALT1C1","CENPI","RPA4","GPRASP2","","ZXDB","","","","MAGEA2B","","","IDH3G","XAGE3","","DKC1","RAB9A","","OFD1","","","","","","","","","PRKX","","MIR1298","MIR660","","SLC7A3","HDAC8","KIF4A","LINC00630","BCOR","HTR2C","LINC00893","ATP7A","IL1RAPL2","LINC00894","","","HNRNPH2","SRPX","","","","","","","","","","","","","",""
"ATP7A","ABHD12B","CHIC1","CFAP47","GRIPAP1","CA5B","CETN2","RPGR","GRIPAP1","","AWAT1","","","","MAGEA3","","","IDS2","XAGE5","","DLG3","RBBP7","","P2RY10","","","","","","","","","PRRG1","","MIR188","MIR664B","","SLC9A6","HNRNPH2","KLHL15","LINC00893","BCORL1","HUWE1","LINC00894","ATRX","LAS1L","LINC01203","","","HPRT1","STK26","","","","","","","","","","","","","",""
"ATRX","ABHD13","CHM","CFP","GSPT2","CACNA1F","CFAP47","RS1","GSPT2","","CXorf49B","","","","MAGEA4","","","IGBP1","ZNF","","DMD","RPS4X","","P2RY8","","","","","","","","","PTCHD1","","MIR1911","MPP1","","SMC1A","HPRT1","L1CAM","LINC00894","BEND2","IDH3G","LINC01203","ATXN3L","LINC00630","LL0XNC01-250H12.3","","","HSD17B10","STS","","","","","","","","","","","","","",""
"ATXN3L","ABHD14A","CHRDL1","CHIC1","HAUS7","CASK","CH17-340M24.3","SCML1","HAUS7","","cytochrome c oxidase subunit NDUFA4-like","","","","MAGEB1","","","IL13RA2","","","DNASE1L1","SCML2","","PABPC5","","","","","","","","","PTCHD1-AS","","MIR1912","MSN","","SYAP1","HSD17B10","LAGE3","LINC01203","BEX1","IDS2","LL0XNC01-250H12.3","AVPR2","LINC00893","LOC101928128","","","HTATSF1","SYAP1","","","","","","","","","","","","","",""
"AVPR2","ABHD14B","CHST7","CHM","HDAC6","CCDC120","CHIC1","SLC25A14","HDAC6","","TPT1-like protein","","","","MAGEB10","","","IL1RAPL2","","","DOCK11","SEPTIN6","","PDZD11","","","","","","","","","RAB33A","","MIR23C","MTCP1","","SYN1","HUWE1","LAMP2","LOC101928128","BEX2","IGBP1","LOC101928128","AWAT1","LINC00894","LOC101928437","","","IDH3G","TASL","","","","","","","","","","","","","",""
"AWAT1","ABHD15","CITED1","CHRDL1","HNRNPH2","CCDC160","CHM","SLC25A53","HNRNPH2","","DMRTC1B","","","","MAGEB17","","","KDM6A","","","DYNLT3","SLC25A6","","PHKA1","","","","","","","","","RAP2C-AS1","","MIR362","NEXMIF","","SYP","IDS","LAS1L","LOC101928437","BEX3","IL13RA2","LOC101928437","AWAT2","LINC01203","LOC102724150","","","IGSF1","TCEAL9","","","","","","","","","","","","","",""
"AWAT2","ABHD16A","CLCN4","CHST7","HPRT1","CCDC22","CHRDL1","SSR4","HPRT1","","FAM236D","","","","MAGEB2","","","LAS1L","","","EBP","SMC1A","","PLCXD1","","","","","","","","","RBMX2","","MIR374B","NUDT10","","TAF1","IGBP1","MAGT1","LOC102724150","BEX4","IL1RAPL2","LOC102724150","BCAP31","LL0XNC01-250H12.3","LOC105373137","","","IRAK1","TCEANC","","","","","","","","","","","","","",""
"BCAP31","ABHD17A","CLCN5","CITED1","HSD17B10","CCNB3","CHST7","TAF1","HSD17B10","","PABPC5","","","","MAGEB3","","","LINC00630","","","EDA2R","SRPX","","PNPLA4","","","","","","","","","RTL4","","MIR374C","NUDT11","","TBL1X","IGSF1","MAOA","LOC105373137","BEX5","IQSEC2","LOC105373137","BCLAF3","LOC101928128","LOC105373153","","","KCND1","TRAPPC2","","","","","","","","","","","","","",""
"BCLAF3","ABHD17B","CLDN34","CLCN4","HTATSF1","CCNQ","CITED1","THOC2","HTATSF1","","GPR174","","","","MAGEB6","","","LINC00893","","","ELF4","STK26","","PORCN","","","","","","","","","SH3KBP1","","MIR421","PAGE4","","TBX22","IKBKG","MBTPS2","LOC105373153","BGN","KDM6A","LOC105373153","BCOR","LOC101928437","LOC105373155","","","LAGE3","TXLNG","","","","","","","","","","","","","",""
"BCOR","ABHD17C","CLIC2","CLCN5","HUWE1","CD99","CLCN4","TKTL1","HUWE1","","elongation factor 1-alpha 1-like","","","","MAGEC2","","","LINC00894","","","ELK1","STS","","PPP2R3B","","","","","","","","","SHROOM2","","MIR448","PAK3","","TFE3","IL1RAPL1","MECP2","LOC105373155","BMP15","LAS1L","LOC105373155","BCORL1","LOC102724150","LOC105373174","","","LAMP2","UBA1","","","","","","","","","","","","","",""
"BCORL1","ABHD18","CMC4","CLDN34","IDH3G","CD99L2","CLCN5","TMSB4X","IDH3G","","TSC22D3","","","","MAP7D2","","","LINC01203","","","EMD","SYAP1","","PQBP1","","","","","","","","","SHROOM4","","MIR500A","PGAM4","","TMLHE","IL2RG","MED12","LOC105373174","BMX","LINC00630","LOC105373174","BEND2","LOC105373137","LOC105373188","","","MAGED2","UBQLN2","","","","","","","","","","","","","",""
"BEND2","ABHD2","CNKSR2","CLIC2","IGBP1","CDK16","CLIC2","TRMT2B","IGBP1","","RPL36A","","","","MXRA5","","","LL0XNC01-250H12.3","","","ENOX2","TASL","","PRKX","","","","","","","","","SLC9A6","","MIR500B","PHF8","","TSPAN7","IQSEC2","MID2","LOC105373188","BRDTP1","LINC00893","LOC105373184","BEX1","LOC105373153","LOC105373191","","","MAGEE1","WAS","","","","","","","","","","","","","",""
"BEX1","ABHD3","COX7B","CMC4","IGSF1","CDKL5","CLTRN","TSC22D3","IGSF1","","ARMCX1","","","","NDUFA1","","","LOC101928128","","","EOLA1","TCEAL9","","PUDP","","","","","","","","","TENM1","","MIR501","PRRG1","","UPF3B","KDM5C","MSL3","LOC105373191","BRS3","LINC00894","LOC105373188","BEX2","LOC105373155","LOC105373292","","","MAP7D2","XG","","","","","","","","","","","","","",""
"BEX2","ABHD4","CSTF2","CNKSR2","IRAK1","CENPVL1","CMC4","TSPAN6","IRAK1","","NXF2B","","","","NRK","","","LOC101928437","","","EOLA2","TCEANC","","RAB9A","","","","","","","","","TMEM164","","MIR502","RAB39B","","USP9X","KDM6A","NAA10","LOC105373292","BRWD3","LINC01203","LOC105373191","BEX3","LOC105373174","LOC105373298","","","MCTS1","XIST","","","","","","","","","","","","","",""
"BEX3","ABHD5","CTPS2","COX7B","KCND1","CENPVL2","CNKSR2","UPF3B","KCND1","","TCEAL2","","","","NUP62CL","","","LOC102724150","","","ERCC6L","TRAPPC2","","RBBP7","","","   ","","","","","","TMEM255A","","MIR660","RAP2C","","VSIG4","KLHL15","NDP","LOC105373298","BTK","LL0XNC01-250H12.3","LOC105373292","BEX4","LOC105373184","LOC105373313","","","MED12","XPNPEP2","","","","","","","","","","","","","",""
"BEX4","ABHD6","CUL4B","CSF2RA","LAGE3","CENPVL3","COL4A5","USP11","LAGE3","","TCEAL6","","","","OFD1","","","LOC105373137","","","F8","TXLNG","","RNF128","","","","","","","","","TMLHE","","MIR664B","RAP2C-AS1","","WNK3","L1CAM","NEXMIF","LOC105377209","C1GALT1C1","LOC101928128","LOC105373298","BEX5","LOC105373188","LOC105377209","","","MOSPD2","ZBED1","","","","","","","","","","","","","",""
"BEX5","ABHD8","CXorf38","CSTF2","LAMP2","CETN2","COL4A6","USP9X","LAMP2","","BEX4","","","","OPN1LW","","","LOC105373153","","","FAAH2","UBA1","","RPL36A-HNRNPH2","","","","","","","","","TRPC5","","MIR764","RLIM","","ZNF711","LAGE3","NHS","LOC105377213","CA5B","LOC101928437","LOC105373313","BGN","LOC105373191","LOC105377213","","","MSN","ZRSR2","","","","","","","","","","","","","",""
"BGN","ABI1","CXorf58","CTPS2","MAGED2","CHIC1","COX7B","ZDHHC9","MAGED2","","TCP11X2","","","","OPN1MW","","","LOC105373155","","","FAM104B","UBQLN2","","RPS4X","","","","","","","","","TSPAN7","","MPP1","SERTM2","","","LAMP2","NKAP","LOC107985675","CA5BP1","LOC102724150","LOC105377209","BMP15","LOC105373292","LOC107985675","","","NAA10","","","","","","","","","","","","","","",""
"BMP15","ABI2","CYBB","CUL4B","MAGEE1","CHM","CSTF2","ZMAT1","MAGEE1","","GPRASP1","","","","OPN1MW2","","","LOC105373174","","","FAM120C","USP9X","","RTL8B","","","","","","","","","WWC3","","MSN","SH3KBP1","","","LAS1L","NLGN3","LOC107985694","CA5BP1-CA5B","LOC105373137","LOC105377213","BMX","LOC105373298","LOC107985694","","","NDP","","","","","","","","","","","","","","",""
"BMX","ABI3BP","CYSLTR1","CXorf38","MAP7D2","CHRDL1","CT47A12","","MAP7D2","","RAB40AL","","","","OPN1MW3","","","LOC105373188","","","FAM156A","WAS","","SCML2","","","","","","","","","XPNPEP2","","MTCP1","SMIM9","","","MAGT1","NLGN4X","LOC107985717","CACNA1F","LOC105373153","LOC107985675","BRCC3","LOC105373313","LOC107985717","","","NDUFA1","","","","","","","","","","","","","","",""
"BRCC3","ABL1","DACH2","CXorf58","MCTS1","CHST7","CTPS2","","MCTS1","","BEX2","","","","P2RY10","","","LOC105373191","","","FAM199X","XG","","SEPTIN6","","","","","","","","","ZDHHC9","","NEXMIF","SNORA35B","","","MAOA","NONO","LRCH2","CASK","LOC105373155","LOC107985694","BRDTP1","LOC105377209","MAGEA4-AS1","","","NDUFB11","","","","","","","","","","","","","","",""
"BRDTP1","ABL2","DCX","CYBB","MED12","CITED1","CUL4B","","MED12","","TCEAL8","","","","PAGE1","","","LOC105373292","","","FAM3A","XIST","","SLC25A6","","","","","","","","","ZMYM3","","NUDT10","SNORA36A","","","MBTPS2","NSDHL","MAGEA4-AS1","CBLL2","LOC105373174","LOC107985717","BRS3","LOC105377213","MAGEA6-DT","","","NONO","","","","","","","","","","","","","","",""
"BRS3","ABLIM1","DDX3X","CYSLTR1","MOSPD2","CLCN4","CXorf38","","MOSPD2","","TCEAL1","","","","PCDH11X","","","LOC105373298","","","FAM50A","XPNPEP2","","SLC6A8","","","","","","","","","ZNF185","","NUDT11","SNORA56","","","MECP2","OCRL","MAGEA6-DT","CCDC120","LOC105373184","MAGEA4-AS1","BRWD3","LOC107985675","MAP7D3","","","NSDHL","","","","","","","","","","","","","","",""
"BRWD3","ABLIM2","DIAPH2","DACH2","MSN","CLCN5","CXorf58","","MSN","","H2BW2","","","","PCDH19","","","LOC105373313","","","FANCB","ZBED1","","SMC1A","","","","","","","","","","","PAGE4","STK26","","","MED12","OFD1","MAP7D3","CCDC160","LOC105373188","MAGEA6-DT","BTK","LOC107985694","MORC4","","","OFD1","","","","","","","","","","","","","","",""
"BTK","ABLIM3","DKC1","DCX","NAA10","CLIC2","CXorf65","","NAA10","","SLC25A53","","","","PDZD4","","","LOC105377209","","","FGD1","ZFX","","SOWAHD","","","","","","","","","","","PAK3","TRPC5","","","MID1","OGT","MORC4","CCDC22","LOC105373191","MAP7D3","C1GALT1C1","LOC107985717","MORF4L2","","","OGT","","","","","","","","","","","","","","",""
"C1GALT1C1","ABR","DLG3","DDX3X","NDP","CMC4","CXorf66","","NDP","","ZCCHC18","","","","PIGA","","","LOC105377213","","","FLNA","ZRSR2","","SPIN2B","","","","","","","","","","","PGAM4","TSIX","","","MSL3","OPHN1","MORF4L2","CCNQ","LOC105373292","MORC4","CA5B","MAGEA4-AS1","MPC1L","","","OPHN1","","","","","","","","","","","","","","",""
"CA5B","ABRACL","DMD","DHRSX","NDUFA1","CNKSR2","CYLC1","","NDUFA1","","TEX13A","","","","POLA1","","","LOC107985675","","","FMR1","","","SPIN4","","","","","","","","","","","PGK1","UPRT","","","MTM1","OTC","MPC1L","CD40LG","LOC105373298","MORF4L2","CA5BP1","MAGEA6-DT","MSL3","","","OTUD6A","","","","","","","","","","","","","","",""
"CA5BP1","ABT1","DNASE1L1","DIAPH2","NDUFB11","COL4A5","CYSLTR1","","NDUFB11","","HMGB3","","","","PPEF1","","","LOC107985694","","","FTSJ1","","","SRPX","","","","","","","","","","","PHF8","USP27X","","","NAA10","PAK3","MSL3","CD99L2","LOC105373313","MPC1L","CA5BP1-CA5B","MAP7D3","MTM1","","","PBDC1","","","","","","","","","","","","","","",""
"CA5BP1-CA5B","ABTB1","DRP2","DKC1","NONO","COX7B","DACH2","","NONO","","CT83","","","","PWWP3B","","","LOC107985717","","","FTX","","","STK26","","","","","","","","","","","PRRG1","USP27X-DT","","","NDP","PDHA1","MTM1","CDK16","LOC105377209","MSL3","CACNA1F","MORC4","NCBP2L","","","PCYT1B","","","","","","","","","","","","","","",""
"CACNA1F","ABTB2","DYNLT3","DLG3","NSDHL","CSAG1","DANT2","","NSDHL","","CT47A1","","","","RBMX2","","","LRCH2","","","FUNDC2","","","STS","","","","","","","","","","","RAB39B","VBP1","","","NDUFA1","PGK1","NCBP2L","CDKL5","LOC105377213","MTM1","CAPN6","MORF4L2","NUP62CL","","","PDHA1","","","","","","","","","","","","","","",""
"CAPN6","ACAA1","EBP","DMD","OFD1","CSF2RA","DCAF12L1","","OFD1","","RHOXF2B","","","","RHOXF2","","","MAGEA4-AS1","","","G6PD","","","SYAP1","","","","","","","","","","","RAP2C","WNK3","","","NDUFB11","PHF6","NUP62CL","CDR1","LOC107985675","NCBP2L","CASK","MPC1L","NXT2","","","PDZD4","","","","","","","","","","","","","","",""
"CASK","ACAA2","EFHC2","DNASE1L1","OGT","CSTF2","DCAF8L2","","OGT","","TEX13C","","","","RPA4","","","MAGEA6-DT","","","GABRE","","","TASL","","","","","","","","","","","RAP2C-AS1","XIST","","","NEXMIF","PHF8","NXT2","CDX4","LOC107985694","NUP62CL","CBLL2","MTM1","OCRL","","","PGK1","","","","","","","","","","","","","","",""
"CBLL2","ACACA","EFNB1","DRP2","OPHN1","CT45A10","DDX3X","","OPHN1","","DCAF12L2","","","","RTL3","","","Cause best to see a chicken chicken whatever Atlanta was this year thank you. You refuse the future too pretty pretty smart.","","","GDI1","","","TCEAL9","","","","","","","","","","","RBMXL3","XK","","","NHS","PLP1","OFD1","CENPI","LOC107985717","NXT2","CCDC120","NCBP2L","OFD1","","","PGRMC1","","","","","","","","","","","","","","",""
"CCDC120","ACACB","EGFL6","DYNLT3","OTUD6A","CT45A3","DGKK","","OTUD6A","","PABIR3","","","","RTL9","","","MAP7D3","","","GK","","","TCEANC","","","","","","","","","","","RLIM","ZC3H12B","","","NKAP","POLA1","OTUD5","CENPVL1","LRCH2","OCRL","CCDC160","NUP62CL","OTUD5","","","PHEX","","","","","","","","","","","","","","",""
"CCDC160","ACAD10","EIF1AX","EBP","PBDC1","CT45A5","DIAPH2","","PBDC1","","SMIM10L2B","","","","SATL1","","","MORC4","","","GLA","","","TRAPPC2","","","","","","","","","","","RPS6KA3","","","","NLGN4X","PORCN","OTUD6A","CENPVL2","MAGEA4-AS1","OFD1","CCDC22","NXT2","OTUD6A","","","PHKA1","","","","","","","","","","","","","","",""
"CCDC22","ACAD11","EIF2S3","EFHC2","PCYT1B","CT45A6","DIPK2B","","PCYT1B","","LDOC1","","","","SCML1","","","MORF4L2","","","GNL3L","","","TXLNG","","","","","","","","","","","RTL9","","","","NONO","PQBP1","PCYT1B","CENPVL3","MAGEA6-DT","OTUD5","CCNB3","OCRL","PABIR3","","","PHKA2","","","","","","","","","","","","","","",""
"CCNB3","ACAD8","ELK1","EFNB1","PDHA1","CTPS2","DKC1","","PDHA1","","ETD","","","","SLC7A3","","","MPC1L","","","GPC4","","","UBA1","","","","","","","","","","","SCARNA9L","","","","NSDHL","PRPS1","PHF6","CETN2","MAP7D3","OTUD6A","CCNQ","OTUD5","PCYT1B","","","PLS3","","","","","","","","","","","","","","",""
"CCNQ","ACAD9","EMD","EGFL6","PDK3","CUL4B","DLG3","","PDK3","","CT55","","","","SSX1","","","MSL3","","","GPKOW","","","UBQLN2","","","","","","","","","","","SERTM2","","","","OCRL","PTCHD1","PHKA2","CFP","MORC4","PABIR3","CD40LG","OTUD6A","PDK3","","","PPP1R3F","","","","","","","","","","","","","","",""
"CD40LG","ACADL","ENOX2","EIF1AX","PDZD4","CXorf38","DMD","","PDZD4","","SAGE1","","","","SSX2","","","MTM1","","","GPRASP2","","","USP27X","","","","","","","","","","","SH3KBP1","","","","OFD1","RAB39B","PIM2","CHM","MORF4L2","PCYT1B","CD99L2","PABIR3","PHF6","","","PRAF2","","","","","","","","","","","","","","",""
"CD99L2","ACADM","F8","EIF2S3","PGK1","CYBB","DNAAF6","","PGK1","","CT45A9","","","","SSX3","","","NCBP2L","","","GRIA3","","","USP9X","","","","","","","","","","","SMIM9","","","","OGT","RBMX","PNMA6E","CHMP1B2P","MPC1L","PDK3","CDK16","PCYT1B","PHKA2","","","PRPS1","","","","","","","","","","","","","","",""
"CDK16","ACADS","FAAH2","ELK1","PGRMC1","DACH2","DNASE1L1","","PGRMC1","","ubiquitin-conjugating enzyme E2 N","","","","SSX4","","","NUP62CL","","","GRIPAP1","","","WAS","","","","","","","","","","","SNORA35","","","","OPHN1","RLIM","PPP1R2C","CHST7","MSL3","PHF6","CDKL5","PDK3","PIM2","","","PSMD10","","","","","","","","","","","","","","",""
"CDKL5","ACADSB","FAM104B","EMD","PHEX","DCAF12L2","DOCK11","","PHEX","","CXorf51A","","","","SSX5","","","NXT2","","","GRPR","","","WASH6P","","","","","","","","","","","SNORA35B","","","","OTC","RNF113A","PTCHD1","CITED1","MTM1","PHKA2","CDR1","PHF6","PNMA6E","","","PTCHD1","","","","","","","","","","","","","","",""
"CDR1","ACADVL","FAM120C","ENOX2","PHKA1","DCX","DUSP21","","PHKA1","","uncharacterized LOC129395207","","","","SSX7","","","OCRL","","","GSPT2","","","XG","","","","","","","","","","","SNORA36A","","","","PAK3","RPL10","PTCHD1-AS","CLCN4","NCBP2L","PIM2","CDX4","PHF8","PPEF1","","","PUDP","","","","","","","","","","","","","","",""
"CDX4","ACAP1","FAM133A","EOLA1","PHKA2","DDX3X","DUSP9","","PHKA2","","EOLA1","","","","STARD8","","","OFD1","","","HAUS7","","","XIST","","","","","","","","","","","SNORA56","","","","PCDH19","RPS6KA3","RBM41","CLDN2","NUP62CL","PNMA6E","CENPI","PHKA2","PPP1R2C","","","RAB9A","","","","","","","","","","","","","","",""
